coa_id,bu_id,source_id,segment1_id,segment2_id,user_listing_id,approved_by_id,year_flag,period_flag,EY_period,journal_type,reporting_curr_cd,functional_curr_cd,source_type,current_amount,prior_amount,count_of_je_line_items,count_of_manual_je_lines,manual_amount,manual_functional_amount,count_ofdistinct_preparers,total_debit_activity,largest_line_item,largest_functional_line_item,total_credit_activity,net_reporting_amount,net_reporting_amount_credit,net_reporting_amount_debit,net_functional_amount,net_functional_amount_credit,net_functional_amount_debit,functional_ending_balance,reporting_ending_balance,net_functional_amount_current,net_functional_amount_prior,net_reporting_amount_current,net_reporting_amount_prior
15403,6,2,18,12,8,0,CY,IP,2014-005,Manual,EY_NA,MYR,Activity,0,0,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15403,6,2,18,12,21,0,CY,IP,2014-002,Manual,EY_NA,MYR,Activity,0,0,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15403,6,2,18,12,21,0,CY,IP,2014-005,Manual,EY_NA,MYR,Activity,0,0,37,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15403,6,36,18,12,8,0,CY,IP,2014-001,Manual,EY_NA,MYR,Activity,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15403,6,36,18,12,8,0,CY,IP,2014-003,Manual,EY_NA,MYR,Activity,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15403,6,36,18,12,8,0,CY,IP,2014-006,Manual,EY_NA,MYR,Activity,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15407,6,21,10,10,8,0,CY,IP,2014-002,Manual,EY_NA,MYR,Activity,-2288.62,0,2,2,-2288.62,-2288.62,1,0,0,2119.09,0,0,0,0,-2288.62,2288.62,0,0,0,-2288.62,0,0,0
15407,6,21,18,12,8,0,CY,IP,2014-005,Manual,EY_NA,MYR,Activity,-3589.46,0,7,7,-3589.46,-3589.46,1,0,0,1279.49,0,0,0,0,-3589.46,3589.46,0,0,0,-3589.46,0,0,0
15441,8,3,32,28,27,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,-622.97,0,1,1,-622.97,-622.97,1,0,0,622.97,0,0,0,0,-622.97,622.97,0,0,0,-622.97,0,0,0
15447,8,22,32,28,27,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,0.06,0,1,1,0.06,0.27,1,0.06,0,0.27,0,0,0,0,0.27,0,0.27,0,0,0.27,0,0,0
15447,8,36,32,28,20,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,0,0,20,20,0,0,1,144482.32,0,211129.89,0,0,0,0,0,640410.68,640410.68,0,0,0,0,0,0
15449,8,14,32,28,27,0,CY,IP,2014-001,Manual,EY_NA,RON,Activity,2728.04,0,8,8,2728.04,2728.04,1,2728.04,0,714.15,0,0,0,0,2728.04,0,2728.04,0,0,2728.04,0,0,0
15449,8,14,32,28,27,0,CY,IP,2014-003,Manual,EY_NA,RON,Activity,7957.98,0,21,21,7957.98,7957.98,1,7957.98,0,2501.28,0,0,0,0,7957.98,0,7957.98,0,0,7957.98,0,0,0
15449,8,14,32,28,27,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,5316.6,0,26,26,5316.6,5316.6,1,5316.6,0,774.18,0,0,0,0,5316.6,0,5316.6,0,0,5316.6,0,0,0
15449,8,22,32,28,27,0,CY,IP,2014-002,Manual,EY_NA,RON,Activity,-3631.3,0,11,11,-3631.3,-3631.3,1,0,0,714.15,0,0,0,0,-3631.3,3631.3,0,0,0,-3631.3,0,0,0
7665,8,10,7,7,27,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,-5407.99,0,3,3,-5407.99,-5407.99,1,0,0,2054.76,0,0,0,0,-5407.99,5407.99,0,0,0,-5407.99,0,0,0
7665,8,14,7,7,27,0,CY,IP,2014-002,Manual,EY_NA,RON,Activity,20469.5,0,10,10,20469.5,20469.5,1,20469.5,0,4037.79,0,0,0,0,20469.5,0,20469.5,0,0,20469.5,0,0,0
7665,8,14,7,7,27,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,26353.25,0,13,13,26353.25,26353.25,1,26353.25,0,3880.01,0,0,0,0,26353.25,0,26353.25,0,0,26353.25,0,0,0
7665,8,22,7,7,27,0,CY,IP,2014-003,Manual,EY_NA,RON,Activity,-1640,0,1,1,-1640,-1640,1,0,0,1640,0,0,0,0,-1640,1640,0,0,0,-1640,0,0,0
7665,8,23,7,7,27,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,-61443.17,0,1,1,-61443.17,-61443.17,1,0,0,61443.17,0,0,0,0,-61443.17,61443.17,0,0,0,-61443.17,0,0,0
7668,8,17,26,28,13,0,CY,IP,2014-001,Manual,EY_NA,RON,Activity,-493.69,0,27,27,-493.69,-493.69,1,78293724.86,0,53046119.32,0,0,0,0,-493.69,78294218.55,78293724.86,0,0,-493.69,0,0,0
7668,8,17,26,28,26,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,-57.75,0,1,1,-57.75,-57.75,1,0,0,57.75,0,0,0,0,-57.75,57.75,0,0,0,-57.75,0,0,0
7668,8,19,7,28,27,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,-357.49,0,68,68,-357.49,-333,1,53.67,0,217.44,0,0,0,0,-333,411.16,78.16,0,0,-333,0,0,0
7668,8,19,26,28,27,0,CY,IP,2014-001,Manual,EY_NA,RON,Activity,2082.14,0,5,5,2082.14,2082.14,1,2082.14,0,977.08,0,0,0,0,2082.14,0,2082.14,0,0,2082.14,0,0,0
7668,8,19,26,28,27,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,-36.04,0,18,18,-36.04,-36.04,1,59.82,0,40.59,0,0,0,0,-36.04,95.86,59.82,0,0,-36.04,0,0,0
7668,8,27,7,28,3,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,5493.86,0,5,5,5493.86,5493.86,1,45700.36,0,35172,0,0,0,0,5493.86,40206.5,45700.36,0,0,5493.86,0,0,0
7668,8,27,7,28,18,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,0,0,2,2,0,0,1,16416.33,0,16416.33,0,0,0,0,0,16416.33,16416.33,0,0,0,0,0,0
7668,8,27,7,28,26,0,CY,IP,2014-002,Manual,EY_NA,RON,Activity,6623.51,0,13,13,6623.51,6623.51,1,6675.25,0,2359.73,0,0,0,0,6623.51,51.74,6675.25,0,0,6623.51,0,0,0
7668,8,27,7,28,26,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,-14066.48,0,57,57,-14066.48,-14066.48,1,12917.65,0,10874.5,0,0,0,0,-14066.48,26984.13,12917.65,0,0,-14066.48,0,0,0
7668,8,27,7,28,26,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,3835.9,0,42,42,3835.9,3835.9,1,9990.84,0,1583.34,0,0,0,0,3835.9,6154.94,9990.84,0,0,3835.9,0,0,0
7668,8,27,26,28,26,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,0,0,4,4,0,0,1,691.53,0,586.78,0,0,0,0,0,691.53,691.53,0,0,0,0,0,0
7668,8,28,7,28,14,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,138245.55,0,46,46,138245.55,137347.13,1,177812.94,0,10396.88,0,0,0,0,137347.13,39299.29,176646.42,0,0,137347.13,0,0,0
7668,8,28,7,28,18,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,59702.14,0,13,13,59702.14,67163.46,1,96849.44,0,36780.55,0,0,0,0,67163.46,37147.3,104310.76,0,0,67163.46,0,0,0
7668,8,29,7,28,26,0,CY,IP,2014-003,Manual,EY_NA,RON,Activity,-695.61,0,1,1,-695.61,-695.61,1,0,0,695.61,0,0,0,0,-695.61,695.61,0,0,0,-695.61,0,0,0
15407,6,21,18,12,8,0,CY,IP,2014-003,Manual,EY_NA,MYR,Activity,-5165.69,0,2,2,-5165.69,-5165.69,1,0,0,4783.05,0,0,0,0,-5165.69,5165.69,0,0,0,-5165.69,0,0,0
15441,8,3,32,28,13,0,CY,IP,2014-001,Manual,EY_NA,RON,Activity,-86.88,0,1,1,-86.88,-86.88,1,0,0,86.88,0,0,0,0,-86.88,86.88,0,0,0,-86.88,0,0,0
15441,8,3,32,28,13,0,CY,IP,2014-003,Manual,EY_NA,RON,Activity,-86.88,0,1,1,-86.88,-86.88,1,0,0,86.88,0,0,0,0,-86.88,86.88,0,0,0,-86.88,0,0,0
15441,8,3,32,28,27,0,CY,IP,2014-002,Manual,EY_NA,RON,Activity,-86.9,0,1,1,-86.9,-86.9,1,0,0,86.9,0,0,0,0,-86.9,86.9,0,0,0,-86.9,0,0,0
15441,8,3,32,28,27,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,-86.88,0,1,1,-86.88,-86.88,1,0,0,86.88,0,0,0,0,-86.88,86.88,0,0,0,-86.88,0,0,0
15441,8,3,32,28,27,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,-1141.12,0,1,1,-1141.12,-1141.12,1,0,0,1141.12,0,0,0,0,-1141.12,1141.12,0,0,0,-1141.12,0,0,0
15447,8,36,32,28,27,0,CY,IP,2014-001,Manual,EY_NA,RON,Activity,0,0,18,18,0,0,1,106550,0,124767.72,0,0,0,0,0,481664.87,481664.87,0,0,0,0,0,0
15447,8,36,32,28,27,0,CY,IP,2014-003,Manual,EY_NA,RON,Activity,-37707.89,0,11,11,-37707.89,-169632.71,1,135710.03,0,310163.55,0,0,0,0,-169632.71,780631.62,610998.91,0,0,-169632.71,0,0,0
15447,8,36,32,28,27,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,-73575.35,0,1,1,-73575.35,-73575.35,1,0,0,73575.35,0,0,0,0,-73575.35,73575.35,0,0,0,-73575.35,0,0,0
15449,8,14,32,28,27,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,6117.93,0,21,21,6117.93,6117.93,1,6117.93,0,704.93,0,0,0,0,6117.93,0,6117.93,0,0,6117.93,0,0,0
15450,8,33,32,28,27,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,40609,0,4,4,40609,40609,1,40609,0,23338,0,0,0,0,40609,0,40609,0,0,40609,0,0,0
15451,8,19,7,28,27,0,CY,IP,2014-001,Manual,EY_NA,RON,Activity,356704.99,0,121,121,356704.99,426816.47,1,373271.06,0,47176.01,0,0,0,0,426816.47,16566.07,443382.54,0,0,426816.47,0,0,0
15451,8,19,26,28,27,0,CY,IP,2014-001,Manual,EY_NA,RON,Activity,223685.68,0,32,32,223685.68,223685.68,1,223685.68,0,16812.92,0,0,0,0,223685.68,0,223685.68,0,0,223685.68,0,0,0
15451,8,19,26,28,27,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,171770.5,0,39,39,171770.5,171770.5,1,171770.5,0,13567.44,0,0,0,0,171770.5,0,171770.5,0,0,171770.5,0,0,0
15451,8,28,7,28,14,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,-138245.55,0,46,46,-138245.55,-137347.13,1,39567.39,0,10396.88,0,0,0,0,-137347.13,176646.42,39299.29,0,0,-137347.13,0,0,0
15451,8,28,26,28,18,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,-387,0,1,1,-387,-1699.55,1,0,0,1699.55,0,0,0,0,-1699.55,1699.55,0,0,0,-1699.55,0,0,0
15451,8,28,26,28,26,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,-70404.22,0,87,87,-70404.22,-311708.16,1,2035,0,20515.84,0,0,0,0,-311708.16,320728.95,9020.79,0,0,-311708.16,0,0,0
15451,8,30,7,28,33,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,-4020.48,0,1,1,-4020.48,-4020.48,1,0,0,4020.48,0,0,0,0,-4020.48,4020.48,0,0,0,-4020.48,0,0,0
15452,8,17,26,28,13,0,CY,IP,2014-001,Manual,EY_NA,RON,Activity,2012.02,0,1,1,2012.02,2012.02,1,2012.02,0,2012.02,0,0,0,0,2012.02,0,2012.02,0,0,2012.02,0,0,0
15452,8,19,7,28,27,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,70.04,0,86,86,70.04,70.04,1,265.6,0,44.5,0,0,0,0,70.04,195.56,265.6,0,0,70.04,0,0,0
15452,8,19,26,28,27,0,CY,IP,2014-001,Manual,EY_NA,RON,Activity,-24.62,0,13,13,-24.62,-24.62,1,22.78,0,16.67,0,0,0,0,-24.62,47.4,22.78,0,0,-24.62,0,0,0
15452,8,19,26,28,27,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,26.28,0,18,18,26.28,26.28,1,31.79,0,19.99,0,0,0,0,26.28,5.51,31.79,0,0,26.28,0,0,0
15452,8,27,7,28,26,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,-6341.57,0,10,10,-6341.57,-6341.57,1,0,0,2285.63,0,0,0,0,-6341.57,6341.57,0,0,0,-6341.57,0,0,0
15452,8,27,7,28,26,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,-3359.36,0,13,13,-3359.36,-3359.36,1,0,0,1074.97,0,0,0,0,-3359.36,3359.36,0,0,0,-3359.36,0,0,0
15452,8,28,7,28,18,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,-73134.7,0,43,43,-73134.7,-15553.48,1,47171.59,0,30251.05,0,0,0,0,-15553.48,120534.17,104980.69,0,0,-15553.48,0,0,0
15452,8,28,26,28,18,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,-1685.42,0,3,3,-1685.42,1699.55,1,998.05,0,4383.02,0,0,0,0,1699.55,2683.47,4383.02,0,0,1699.55,0,0,0
15452,8,29,7,28,26,0,CY,IP,2014-003,Manual,EY_NA,RON,Activity,7046.49,0,7,7,7046.49,7046.49,1,15108.61,0,14151.43,0,0,0,0,7046.49,8062.12,15108.61,0,0,7046.49,0,0,0
15452,8,29,7,28,26,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,2617.73,0,10,10,2617.73,2617.73,1,12186.21,0,6168.19,0,0,0,0,2617.73,9568.48,12186.21,0,0,2617.73,0,0,0
15452,8,29,26,28,26,0,CY,IP,2014-003,Manual,EY_NA,RON,Activity,-493.01,0,6,6,-493.01,-493.01,1,191.21,0,266.47,0,0,0,0,-493.01,684.22,191.21,0,0,-493.01,0,0,0
15452,8,29,26,28,26,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,-1354.61,0,6,6,-1354.61,-1354.61,1,137.69,0,596.92,0,0,0,0,-1354.61,1492.3,137.69,0,0,-1354.61,0,0,0
15452,8,30,7,28,26,0,CY,IP,2014-002,Manual,EY_NA,RON,Activity,-11047.02,0,5,5,-11047.02,-11047.02,1,0,0,3909.75,0,0,0,0,-11047.02,11047.02,0,0,0,-11047.02,0,0,0
15452,8,30,7,28,26,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,-49.7,0,1,1,-49.7,-49.7,1,0,0,49.7,0,0,0,0,-49.7,49.7,0,0,0,-49.7,0,0,0
15457,8,22,26,22,27,0,CY,IP,2014-002,Manual,EY_NA,RON,Activity,1004,0,3,3,1004,1004,1,1004,0,344,0,0,0,0,1004,0,1004,0,0,1004,0,0,0
15457,8,22,26,22,27,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,506,0,1,1,506,506,1,506,0,506,0,0,0,0,506,0,506,0,0,506,0,0,0
15459,8,23,26,22,3,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,-1620,0,1,1,-1620,-1620,1,0,0,1620,0,0,0,0,-1620,1620,0,0,0,-1620,0,0,0
15459,8,23,26,22,27,0,CY,IP,2014-003,Manual,EY_NA,RON,Activity,-810,0,3,3,-810,-810,1,810,0,810,0,0,0,0,-810,1620,810,0,0,-810,0,0,0
15459,8,23,26,22,27,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,-810,0,1,1,-810,-810,1,0,0,810,0,0,0,0,-810,810,0,0,0,-810,0,0,0
15460,8,14,26,22,27,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,3941.98,0,5,5,3941.98,3941.98,1,3941.98,0,1441.43,0,0,0,0,3941.98,0,3941.98,0,0,3941.98,0,0,0
15460,8,23,26,22,3,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,-3447.01,0,1,1,-3447.01,-3447.01,1,0,0,3447.01,0,0,0,0,-3447.01,3447.01,0,0,0,-3447.01,0,0,0
15460,8,23,26,22,27,0,CY,IP,2014-001,Manual,EY_NA,RON,Activity,-2803.43,0,1,1,-2803.43,-2803.43,1,0,0,2803.43,0,0,0,0,-2803.43,2803.43,0,0,0,-2803.43,0,0,0
15460,8,23,26,22,27,0,CY,IP,2014-003,Manual,EY_NA,RON,Activity,-1517.98,0,3,3,-1517.98,-1517.98,1,1517.98,0,1517.98,0,0,0,0,-1517.98,3035.96,1517.98,0,0,-1517.98,0,0,0
15460,8,23,26,22,27,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,-2020.8,0,1,1,-2020.8,-2020.8,1,0,0,2020.8,0,0,0,0,-2020.8,2020.8,0,0,0,-2020.8,0,0,0
15461,8,23,26,22,3,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,-123.78,0,1,1,-123.78,-123.78,1,0,0,123.78,0,0,0,0,-123.78,123.78,0,0,0,-123.78,0,0,0
15462,8,2,7,7,3,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,-4155.87,0,1,1,-4155.87,-4155.87,1,0,0,4155.87,0,0,0,0,-4155.87,4155.87,0,0,0,-4155.87,0,0,0
15462,8,23,7,7,27,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,4155.87,0,1,1,4155.87,4155.87,1,4155.87,0,4155.87,0,0,0,0,4155.87,0,4155.87,0,0,4155.87,0,0,0
15463,8,2,7,7,3,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,20737.1,0,1,1,20737.1,20737.1,1,20737.1,0,20737.1,0,0,0,0,20737.1,0,20737.1,0,0,20737.1,0,0,0
15463,8,23,7,7,27,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,-20737.1,0,1,1,-20737.1,-20737.1,1,0,0,20737.1,0,0,0,0,-20737.1,20737.1,0,0,0,-20737.1,0,0,0
15464,8,22,26,22,27,0,CY,IP,2014-003,Manual,EY_NA,RON,Activity,4380.88,0,11,11,4380.88,4380.88,1,4380.88,0,2440.72,0,0,0,0,4380.88,0,4380.88,0,0,4380.88,0,0,0
15464,8,22,26,22,27,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,23851.19,0,5,5,23851.19,23851.19,1,23851.19,0,13812.78,0,0,0,0,23851.19,0,23851.19,0,0,23851.19,0,0,0
15464,8,23,26,22,27,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,-19110.68,0,1,1,-19110.68,-19110.68,1,0,0,19110.68,0,0,0,0,-19110.68,19110.68,0,0,0,-19110.68,0,0,0
15464,8,36,26,22,20,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,344.18,0,54,54,344.18,7523.35,1,344.18,0,4383.93,0,0,0,0,7523.35,3739.89,11263.24,0,0,7523.35,0,0,0
15464,8,36,26,22,27,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,0,0,69,69,0,-264.64,1,0,0,214.45,0,0,0,0,-264.64,264.64,0,0,0,-264.64,0,0,0
15465,8,14,7,7,27,0,CY,IP,2014-003,Manual,EY_NA,RON,Activity,3599.07,0,3,3,3599.07,3599.07,1,3599.07,0,3411.67,0,0,0,0,3599.07,0,3599.07,0,0,3599.07,0,0,0
15465,8,14,7,7,27,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,729.69,0,4,4,729.69,729.69,1,729.69,0,371.11,0,0,0,0,729.69,0,729.69,0,0,729.69,0,0,0
15466,8,14,26,22,27,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,4816.31,0,1,1,4816.31,21434.02,1,4816.31,0,21434.02,0,0,0,0,21434.02,0,21434.02,0,0,21434.02,0,0,0
15468,8,22,7,7,13,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,11979.5,0,2,2,11979.5,53475.2,1,11979.5,0,40835.21,0,0,0,0,53475.2,0,53475.2,0,0,53475.2,0,0,0
15468,8,22,7,7,20,0,CY,IP,2014-002,Manual,EY_NA,RON,Activity,2388.56,0,2,2,2388.56,10724.11,1,2388.56,0,9717.4,0,0,0,0,10724.11,0,10724.11,0,0,10724.11,0,0,0
17846,4,2,30,26,20,0,CY,IP,2014-001,Manual,EY_NA,EUR,Activity,-27720,0,1,1,-27720,-27720,1,0,0,27720,0,0,0,0,-27720,27720,0,0,0,-27720,0,0,0
17846,4,36,30,26,20,0,CY,IP,2014-005,Manual,EY_NA,EUR,Activity,0,0,96,96,0,0,1,2036416.47,0,73012.92,0,0,0,0,0,637819.46,637819.46,0,0,0,0,0,0
17847,4,10,30,26,20,0,CY,IP,2014-002,Manual,EY_NA,EUR,Activity,0,0,2,2,0,0,1,112.46,0,112.46,0,0,0,0,0,112.46,112.46,0,0,0,0,0,0
17847,4,10,30,26,20,0,CY,IP,2014-005,Manual,EY_NA,EUR,Activity,0,0,4,4,0,0,1,28708.81,0,6471.91,0,0,0,0,0,6885.55,6885.55,0,0,0,0,0,0
17847,4,10,30,26,22,0,CY,IP,2014-001,Manual,EY_NA,EUR,Activity,0,0,2,2,0,0,1,58.8,0,58.8,0,0,0,0,0,58.8,58.8,0,0,0,0,0,0
17847,4,11,30,26,22,0,CY,IP,2014-002,Manual,EY_NA,EUR,Activity,0,0,2,2,0,0,1,78.63,0,78.63,0,0,0,0,0,78.63,78.63,0,0,0,0,0,0
17847,4,14,30,26,22,0,CY,IP,2014-002,Manual,EY_NA,EUR,Activity,0,0,28,28,0,0,1,43522.59,0,7076.51,0,0,0,0,0,17804.23,17804.23,0,0,0,0,0,0
17847,4,14,30,26,22,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,1.82E-12,0,34,34,1.82E-12,0,1,69062.55,0,4974.19,0,0,0,0,0,16880.7,16880.7,0,0,0,0,0,0
17847,4,14,30,26,22,0,CY,IP,2014-005,Manual,EY_NA,EUR,Activity,0,0,14,14,0,0,1,34983.41,0,7455.03,0,0,0,0,0,7845.42,7845.42,0,0,0,0,0,0
17847,4,19,30,26,20,0,CY,IP,2014-002,Manual,EY_NA,EUR,Activity,4.55E-13,0,96,96,4.55E-13,1.71E-13,1,53222.37,0,1692.23,0,0,0,0,1.71E-13,24298.88,24298.88,0,0,1.71E-13,0,0,0
17847,4,19,30,26,20,0,CY,IP,2014-004,Manual,EY_NA,EUR,Activity,0,0,28,28,0,0,1,45634.72,0,3359,0,0,0,0,0,22321.69,22321.69,0,0,0,0,0,0
17847,4,19,30,26,22,0,CY,IP,2014-001,Manual,EY_NA,EUR,Activity,0,0,94,94,0,0,1,135502.93,0,8263.62,0,0,0,0,0,47341.65,47341.65,0,0,0,0,0,0
17847,4,19,30,26,22,0,CY,IP,2014-003,Manual,EY_NA,EUR,Activity,1.82E-12,0,158,158,1.82E-12,4.55E-13,1,314552.66,0,12409.88,0,0,0,0,4.55E-13,91224.76,91224.76,0,0,4.55E-13,0,0,0
17847,4,19,30,26,22,0,CY,IP,2014-006,Manual,EY_NA,EUR,Activity,-1.14E-13,0,22,22,-1.14E-13,5.51E-14,1,16184.76,0,897.55,0,0,0,0,5.51E-14,4537.05,4537.05,0,0,5.51E-14,0,0,0
17848,4,21,30,26,20,0,CY,IP,2014-001,Manual,EY_NA,EUR,Activity,0,0,2,2,0,0,1,18.44,0,18.44,0,0,0,0,0,18.44,18.44,0,0,0,0,0,0
17848,4,21,30,26,20,0,CY,IP,2014-003,Manual,EY_NA,EUR,Activity,-2682.66,0,5,5,-2682.66,-2682.66,1,0,0,988.34,0,0,0,0,-2682.66,2682.66,0,0,0,-2682.66,0,0,0
17848,4,21,30,26,20,0,CY,IP,2014-006,Manual,EY_NA,EUR,Activity,-40990.17,0,58,58,-40990.17,-40990.17,1,258.08,0,6542.92,0,0,0,0,-40990.17,41248.25,258.08,0,0,-40990.17,0,0,0
17850,4,14,30,26,20,0,CY,IP,2014-006,Manual,EY_NA,EUR,Activity,18755.84,0,6,6,18755.84,23893.38,1,18755.84,0,7231.41,0,0,0,0,23893.38,0,23893.38,0,0,23893.38,0,0,0
17850,4,14,30,26,22,0,CY,IP,2014-005,Manual,EY_NA,EUR,Activity,7514.19,0,2,2,7514.19,9402.85,1,7514.19,0,4790.84,0,0,0,0,9402.85,0,9402.85,0,0,9402.85,0,0,0
7668,8,29,7,28,26,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,-1740.94,0,32,32,-1740.94,-1740.94,1,10831.56,0,1679.95,0,0,0,0,-1740.94,12572.5,10831.56,0,0,-1740.94,0,0,0
7668,8,29,26,28,26,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,-442.88,0,6,6,-442.88,-442.88,1,232.66,0,352.53,0,0,0,0,-442.88,675.54,232.66,0,0,-442.88,0,0,0
7668,8,30,7,28,26,0,CY,IP,2014-002,Manual,EY_NA,RON,Activity,-303388.97,0,56,56,-303388.97,-303388.97,1,72056.71,0,47384.62,0,0,0,0,-303388.97,375445.68,72056.71,0,0,-303388.97,0,0,0
7668,8,30,7,28,26,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,-389770.96,0,69,69,-389770.96,-389770.96,1,0,0,36044.95,0,0,0,0,-389770.96,389770.96,0,0,0,-389770.96,0,0,0
7668,8,30,7,28,33,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,4020.48,0,8,8,4020.48,4020.48,1,122965.19,0,76387.21,0,0,0,0,4020.48,118944.71,122965.19,0,0,4020.48,0,0,0
7668,8,30,26,28,26,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,-30998.07,0,14,14,-30998.07,-138169.44,1,0,0,41220.44,0,0,0,0,-138169.44,138169.44,0,0,0,-138169.44,0,0,0
7668,8,30,32,28,33,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,331.47,0,1,1,331.47,331.47,1,331.47,0,331.47,0,0,0,0,331.47,0,331.47,0,0,331.47,0,0,0
7670,8,23,7,7,3,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,1622.86,0,1,1,1622.86,1622.86,1,1622.86,0,1622.86,0,0,0,0,1622.86,0,1622.86,0,0,1622.86,0,0,0
7670,8,23,7,7,27,0,CY,IP,2014-003,Manual,EY_NA,RON,Activity,8151.36,0,3,3,8151.36,8151.36,1,16302.72,0,8151.36,0,0,0,0,8151.36,8151.36,16302.72,0,0,8151.36,0,0,0
7670,8,23,7,7,27,0,CY,IP,2014-006,Manual,EY_NA,RON,Activity,-8151.36,0,1,1,-8151.36,-8151.36,1,0,0,8151.36,0,0,0,0,-8151.36,8151.36,0,0,0,-8151.36,0,0,0
7673,8,29,7,7,26,0,CY,IP,2014-004,Manual,EY_NA,RON,Activity,-37398.38,0,16,16,-37398.38,-37398.38,1,0,0,7327.48,0,0,0,0,-37398.38,37398.38,0,0,0,-37398.38,0,0,0
7674,8,11,7,7,27,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,-20,0,1,1,-20,-20,1,0,0,20,0,0,0,0,-20,20,0,0,0,-20,0,0,0
7674,8,14,7,7,27,0,CY,IP,2014-002,Manual,EY_NA,RON,Activity,9008.1,0,12,12,9008.1,9008.1,1,9008.1,0,3423.27,0,0,0,0,9008.1,0,9008.1,0,0,9008.1,0,0,0
7674,8,14,7,7,27,0,CY,IP,2014-005,Manual,EY_NA,RON,Activity,7098.47,0,11,11,7098.47,7098.47,1,7098.47,0,2581.2,0,0,0,0,7098.47,0,7098.47,0,0,7098.47,0,0,0
